order_id,order_date,customer_id,customer_name,product_id,category,product_name,sales,quantity,discount,profit
ORD-107509,2020-11-08,CUST-6273,Customer_251,PROD-397,Office Supplies,Table,234.54,4,0.08,-6.29
ORD-107510,2020-11-08,CUST-4272,Customer_135,PROD-569,Furniture,Printer,429.74,6,0.04,75.45
ORD-107511,2020-11-08,CUST-6234,Customer_90,PROD-804,Technology,Printer,146.48,2,0.19,46
ORD-107512,2020-11-09,CUST-7902,Customer_79,PROD-962,Furniture,Monitor,109.87,5,0.07,-11.29
ORD-107513,2020-11-09,CUST-8612,Customer_440,PROD-914,Office Supplies,Printer,417.53,6,0.01,-19.15
ORD-107514,2020-11-09,CUST-3492,Customer_177,PROD-902,Furniture,Desk,169.9,5,0.08,-38.55
ORD-107515,2020-11-09,CUST-7745,Customer_298,PROD-472,Furniture,Phone,211.82,8,0.22,125.49
ORD-107516,2020-11-09,CUST-5240,Customer_407,PROD-567,Office Supplies,Printer,398.92,4,0.21,145.54
ORD-107517,2020-11-09,CUST-3322,Customer_308,PROD-537,Furniture,Phone,321.43,8,0.27,67.85
ORD-107518,2020-11-09,CUST-6298,Customer_102,PROD-943,Technology,Table,226.45,3,0.2,90.98
ORD-107519,2020-11-09,CUST-2861,Customer_361,PROD-819,Technology,Desk,132.45,7,0.13,15.5
ORD-107520,2020-11-09,CUST-7620,Customer_335,PROD-542,Technology,Monitor,384.46,5,0.08,128.7
ORD-107521,2020-11-09,CUST-5047,Customer_112,PROD-555,Furniture,Table,98.41,5,0.23,95.99
ORD-107522,2020-11-09,CUST-8581,Customer_181,PROD-347,Technology,Desk,464.86,6,0.12,170.58
ORD-107523,2020-11-09,CUST-8320,Customer_104,PROD-241,Furniture,Table,83.65,5,0.24,136.54
ORD-107524,2020-11-09,CUST-2098,Customer_16,PROD-501,Furniture,Laptop,404.42,1,0.26,-45.27
ORD-107525,2020-11-09,CUST-6247,Customer_96,PROD-995,Furniture,Laptop,217.88,9,0.11,152.46
ORD-107526,2020-11-09,CUST-2734,Customer_293,PROD-922,Furniture,Printer,101.14,4,0.1,-43.22
ORD-107527,2020-11-09,CUST-5663,Customer_146,PROD-321,Office Supplies,Phone,207.17,5,0.27,153.46
ORD-107528,2020-11-09,CUST-6909,Customer_404,PROD-836,Technology,Table,118.56,1,0.12,196.82
ORD-107529,2020-11-09,CUST-4416,Customer_302,PROD-965,Technology,Desk,76.64,3,0.21,70.22
ORD-107530,2020-11-09,CUST-7302,Customer_2,PROD-283,Furniture,Chair,127.19,3,0.11,6.72
ORD-107531,2020-11-09,CUST-8593,Customer_119,PROD-463,Office Supplies,Laptop,435.03,8,0.22,-47.61
ORD-107532,2020-11-09,CUST-1680,Customer_343,PROD-916,Furniture,Laptop,61.91,8,0.05,-12.43
ORD-107533,2020-11-09,CUST-9163,Customer_94,PROD-287,Technology,Table,486.54,9,0.25,75.95
ORD-107534,2020-11-09,CUST-3070,Customer_191,PROD-212,Technology,Monitor,12.45,7,0.29,151.65
ORD-107535,2020-11-09,CUST-7668,Customer_3,PROD-280,Office Supplies,Chair,332.54,6,0.23,167.87
ORD-107536,2020-11-10,CUST-9001,Customer_430,PROD-298,Furniture,Phone,429.69,8,0.11,120.89
ORD-107537,2020-11-10,CUST-3191,Customer_487,PROD-169,Office Supplies,Phone,467.64,3,0.17,-28.29
ORD-107538,2020-11-10,CUST-9859,Customer_111,PROD-697,Furniture,Phone,80.55,8,0.2,197.84
ORD-107539,2020-11-10,CUST-8586,Customer_177,PROD-584,Office Supplies,Printer,352.12,3,0.06,136.78
ORD-107540,2020-11-10,CUST-9872,Customer_257,PROD-498,Technology,Printer,62.6,2,0.08,56.61
ORD-107541,2020-11-10,CUST-3846,Customer_361,PROD-650,Office Supplies,Monitor,182.78,9,0.24,153.42
ORD-107542,2020-11-10,CUST-3463,Customer_22,PROD-742,Technology,Table,368.64,1,0.28,97.14
ORD-107543,2020-11-10,CUST-7837,Customer_477,PROD-109,Technology,Chair,179.53,2,0.08,100.7
ORD-107544,2020-11-10,CUST-5922,Customer_398,PROD-102,Furniture,Table,163.55,7,0.04,192.83
ORD-107545,2020-11-10,CUST-5392,Customer_496,PROD-577,Office Supplies,Desk,66.87,1,0.29,150.28
ORD-107546,2020-11-10,CUST-4183,Customer_220,PROD-913,Office Supplies,Chair,42.55,5,0.1,15.54
ORD-107547,2020-11-10,CUST-4167,Customer_469,PROD-761,Office Supplies,Desk,66.49,9,0.23,-6.21
ORD-107548,2020-11-10,CUST-3997,Customer_173,PROD-166,Office Supplies,Chair,438.98,9,0.11,-6.92
ORD-107549,2020-11-10,CUST-7521,Customer_224,PROD-804,Furniture,Printer,15.49,4,0.28,63.63
ORD-107550,2020-11-10,CUST-4227,Customer_390,PROD-196,Furniture,Phone,349.5,2,0.18,47.14
ORD-107551,2020-11-10,CUST-7564,Customer_65,PROD-630,Furniture,Laptop,386.63,9,0.12,63.19
ORD-107552,2020-11-10,CUST-3024,Customer_277,PROD-417,Technology,Monitor,288.27,4,0.05,-34.33
ORD-107553,2020-11-10,CUST-1329,Customer_249,PROD-197,Technology,Chair,368.08,3,0.08,0.52
ORD-107554,2020-11-10,CUST-3486,Customer_260,PROD-156,Technology,Chair,329.61,3,0.26,149.38
ORD-107555,2020-11-10,CUST-2155,Customer_131,PROD-962,Furniture,Monitor,233.22,7,0.02,139.4
ORD-107556,2020-11-10,CUST-5477,Customer_113,PROD-206,Technology,Laptop,197.53,2,0.05,48.33
ORD-107557,2020-11-10,CUST-3185,Customer_286,PROD-187,Office Supplies,Monitor,471.25,5,0.06,47.62
ORD-107558,2020-11-10,CUST-8086,Customer_287,PROD-752,Technology,Chair,486.25,2,0.02,170.96
ORD-107559,2020-11-10,CUST-3317,Customer_418,PROD-755,Furniture,Monitor,329.12,7,0.21,-4.53
ORD-107560,2020-11-11,CUST-4621,Customer_211,PROD-470,Furniture,Phone,106.68,7,0.29,39.3
ORD-107561,2020-11-11,CUST-5491,Customer_20,PROD-474,Furniture,Table,229.47,3,0.04,140.87
ORD-107562,2020-11-11,CUST-3511,Customer_215,PROD-151,Furniture,Laptop,253.3,3,0.24,93.65
ORD-107563,2020-11-11,CUST-8842,Customer_310,PROD-823,Office Supplies,Laptop,381.41,8,0.05,-34.93
ORD-107564,2020-11-11,CUST-9641,Customer_251,PROD-140,Technology,Phone,337.21,7,0.29,-47.04
ORD-107565,2020-11-11,CUST-8848,Customer_488,PROD-915,Technology,Phone,262.26,4,0.15,-45.22
ORD-107566,2020-11-11,CUST-6404,Customer_382,PROD-190,Furniture,Laptop,343.38,2,0.25,114
ORD-107567,2020-11-11,CUST-6393,Customer_409,PROD-138,Technology,Phone,21.79,3,0.05,105.62
ORD-107568,2020-11-11,CUST-2293,Customer_271,PROD-112,Office Supplies,Table,390.55,3,0.27,-38.87
ORD-107569,2020-11-11,CUST-3465,Customer_422,PROD-707,Furniture,Phone,113.7,5,0.02,-17.01
ORD-107570,2020-11-11,CUST-4175,Customer_407,PROD-720,Technology,Table,331.64,7,0.01,130.64
ORD-107571,2020-11-11,CUST-8849,Customer_180,PROD-203,Technology,Phone,65.85,4,0.21,27.4
ORD-107572,2020-11-11,CUST-9444,Customer_194,PROD-965,Technology,Laptop,66.09,1,0.03,197.92
ORD-107573,2020-11-11,CUST-9210,Customer_441,PROD-842,Technology,Chair,27.47,3,0.26,28.12
ORD-107574,2020-11-11,CUST-3759,Customer_313,PROD-142,Furniture,Desk,456.01,3,0.19,33.92
ORD-107575,2020-11-11,CUST-6255,Customer_79,PROD-308,Furniture,Laptop,306.23,1,0.1,54.87
ORD-107576,2020-11-11,CUST-9414,Customer_180,PROD-699,Office Supplies,Monitor,187.36,8,0.08,156.91
ORD-107577,2020-11-11,CUST-1002,Customer_492,PROD-704,Furniture,Desk,396.01,4,0.02,89.32
ORD-107578,2020-11-11,CUST-9130,Customer_163,PROD-785,Technology,Phone,316.78,5,0.21,164.31
ORD-107579,2020-11-11,CUST-2259,Customer_202,PROD-575,Technology,Phone,313.84,3,0.28,56.8
ORD-107580,2020-11-11,CUST-9190,Customer_14,PROD-737,Technology,Chair,248.65,4,0.23,102.07
ORD-107581,2020-11-11,CUST-5323,Customer_347,PROD-208,Office Supplies,Phone,13.88,1,0.19,-48.85
ORD-107582,2020-11-11,CUST-6773,Customer_246,PROD-658,Furniture,Monitor,136.65,4,0.04,93.89
ORD-107583,2020-11-11,CUST-3568,Customer_14,PROD-313,Furniture,Desk,63.45,2,0.25,-29.87
ORD-107584,2020-11-12,CUST-2885,Customer_99,PROD-703,Furniture,Laptop,334.58,6,0.29,-1.75
ORD-107585,2020-11-12,CUST-8060,Customer_33,PROD-792,Technology,Laptop,131.82,2,0.08,199.38
ORD-107586,2020-11-12,CUST-8844,Customer_436,PROD-508,Technology,Monitor,230.58,9,0.13,109.29
ORD-107587,2020-11-12,CUST-7111,Customer_257,PROD-652,Technology,Table,183.18,2,0,167.31
ORD-107588,2020-11-12,CUST-3338,Customer_34,PROD-870,Office Supplies,Chair,80.17,4,0.25,-35.67
ORD-107589,2020-11-12,CUST-4758,Customer_19,PROD-732,Office Supplies,Monitor,479.6,4,0.01,46.14
ORD-107590,2020-11-12,CUST-5810,Customer_152,PROD-176,Technology,Desk,467.38,1,0.15,165.61
ORD-107591,2020-11-12,CUST-7791,Customer_490,PROD-194,Office Supplies,Phone,51.46,7,0.17,52.7
ORD-107592,2020-11-12,CUST-8171,Customer_260,PROD-368,Office Supplies,Printer,415.41,1,0.02,13.41
ORD-107593,2020-11-12,CUST-3731,Customer_164,PROD-460,Office Supplies,Chair,249.3,8,0.05,70.25
ORD-107594,2020-11-12,CUST-1869,Customer_77,PROD-629,Furniture,Chair,389.13,3,0.24,67.73
ORD-107595,2020-11-12,CUST-6166,Customer_314,PROD-904,Office Supplies,Printer,84.07,8,0.08,197.67
ORD-107596,2020-11-12,CUST-1093,Customer_416,PROD-782,Technology,Monitor,74.81,8,0.22,38.63
ORD-107597,2020-11-12,CUST-3987,Customer_137,PROD-261,Furniture,Laptop,446.47,5,0.22,189.34
ORD-107598,2020-11-12,CUST-9627,Customer_359,PROD-564,Office Supplies,Table,449.93,3,0.12,178.01
ORD-107599,2020-11-12,CUST-5947,Customer_208,PROD-922,Technology,Laptop,238.3,9,0.02,62.38
ORD-107600,2020-11-12,CUST-7651,Customer_242,PROD-663,Office Supplies,Laptop,436.38,1,0,186.25
ORD-107601,2020-11-12,CUST-7979,Customer_67,PROD-647,Technology,Printer,337.05,1,0.15,132.22
ORD-107602,2020-11-12,CUST-7794,Customer_116,PROD-286,Technology,Phone,100.65,2,0.02,171.25
ORD-107603,2020-11-12,CUST-7524,Customer_404,PROD-981,Office Supplies,Phone,171.19,6,0.22,172.94
ORD-107604,2020-11-12,CUST-4144,Customer_202,PROD-859,Office Supplies,Table,76.67,2,0.11,-28.63
ORD-107605,2020-11-12,CUST-4587,Customer_376,PROD-151,Furniture,Table,389.23,4,0.2,174.21
ORD-107606,2020-11-12,CUST-1076,Customer_250,PROD-587,Office Supplies,Desk,492.77,6,0.12,72.4
ORD-107607,2020-11-12,CUST-9959,Customer_446,PROD-630,Technology,Desk,277.73,2,0.19,109.26
ORD-107608,2020-11-13,CUST-7553,Customer_442,PROD-495,Furniture,Laptop,331.37,4,0.25,25.13
ORD-107609,2020-11-13,CUST-9297,Customer_278,PROD-191,Technology,Printer,375.59,7,0.27,111.38
ORD-107610,2020-11-13,CUST-7694,Customer_112,PROD-750,Technology,Table,119.89,1,0.01,-43.23
ORD-107611,2020-11-13,CUST-3873,Customer_451,PROD-915,Office Supplies,Chair,174.64,9,0.19,42.8
ORD-107612,2020-11-13,CUST-4346,Customer_331,PROD-456,Technology,Phone,212.04,7,0.17,107.15
ORD-107613,2020-11-13,CUST-8024,Customer_473,PROD-831,Office Supplies,Monitor,301.35,9,0.19,-0.78
ORD-107614,2020-11-13,CUST-4148,Customer_234,PROD-710,Technology,Printer,426.74,7,0.02,118.16
ORD-107615,2020-11-13,CUST-1244,Customer_176,PROD-847,Furniture,Table,134.56,1,0.02,157.22
ORD-107616,2020-11-13,CUST-3625,Customer_392,PROD-818,Office Supplies,Desk,240.74,7,0.15,-40.67
ORD-107617,2020-11-13,CUST-4849,Customer_457,PROD-243,Furniture,Table,378.25,9,0.02,100.99
ORD-107618,2020-11-13,CUST-8737,Customer_143,PROD-298,Office Supplies,Phone,52.82,8,0.23,95.16
ORD-107619,2020-11-13,CUST-9333,Customer_32,PROD-914,Furniture,Table,261.32,4,0.23,145.52
ORD-107620,2020-11-13,CUST-1892,Customer_181,PROD-422,Office Supplies,Phone,80.75,5,0.04,124.38
ORD-107621,2020-11-13,CUST-6487,Customer_67,PROD-898,Furniture,Printer,274.18,3,0.14,63.66
ORD-107622,2020-11-13,CUST-8251,Customer_4,PROD-431,Furniture,Table,386.23,2,0.18,38.63
ORD-107623,2020-11-13,CUST-8310,Customer_286,PROD-363,Office Supplies,Table,126.1,3,0.26,196.41
ORD-107624,2020-11-13,CUST-3399,Customer_269,PROD-316,Office Supplies,Desk,426.24,7,0.3,75.44
ORD-107625,2020-11-13,CUST-5640,Customer_236,PROD-800,Technology,Printer,174.05,8,0.01,51.98
ORD-107626,2020-11-13,CUST-3960,Customer_277,PROD-655,Technology,Chair,103.48,2,0.14,198.25
ORD-107627,2020-11-13,CUST-8325,Customer_41,PROD-533,Office Supplies,Phone,238.01,9,0.24,-4.87
ORD-107628,2020-11-13,CUST-2469,Customer_121,PROD-902,Office Supplies,Monitor,439.28,4,0.24,-3.47
ORD-107629,2020-11-13,CUST-4374,Customer_494,PROD-559,Furniture,Monitor,43.78,2,0.16,194.12
ORD-107630,2020-11-13,CUST-9847,Customer_275,PROD-800,Furniture,Printer,170.51,7,0.05,114.42
ORD-107631,2020-11-13,CUST-9234,Customer_231,PROD-602,Technology,Monitor,330.05,2,0.17,79.93
ORD-107632,2020-11-14,CUST-8923,Customer_304,PROD-568,Technology,Printer,185.21,7,0.12,-33.06
ORD-107633,2020-11-14,CUST-6122,Customer_86,PROD-805,Technology,Monitor,44.7,8,0.12,38.97
ORD-107634,2020-11-14,CUST-6387,Customer_63,PROD-881,Furniture,Chair,172.68,9,0.1,58.33
ORD-107635,2020-11-14,CUST-8631,Customer_404,PROD-465,Furniture,Printer,412.27,1,0.04,77.85
ORD-107636,2020-11-14,CUST-8226,Customer_192,PROD-871,Furniture,Phone,484.34,2,0.22,59.14
ORD-107637,2020-11-14,CUST-6108,Customer_293,PROD-338,Technology,Monitor,29.49,2,0.21,59.53
ORD-107638,2020-11-14,CUST-3224,Customer_31,PROD-723,Office Supplies,Laptop,288.95,7,0.16,198.71
ORD-107639,2020-11-14,CUST-3110,Customer_330,PROD-680,Technology,Laptop,61.6,6,0.11,193.5
ORD-107640,2020-11-14,CUST-1957,Customer_146,PROD-660,Furniture,Desk,343.39,9,0.25,-28.45
ORD-107641,2020-11-14,CUST-8146,Customer_107,PROD-922,Technology,Chair,13.87,3,0.05,-7.84
ORD-107642,2020-11-14,CUST-1560,Customer_359,PROD-762,Technology,Desk,17.22,8,0.13,185.4
ORD-107643,2020-11-14,CUST-8413,Customer_110,PROD-850,Technology,Laptop,390.67,5,0.2,29.75
ORD-107644,2020-11-14,CUST-2312,Customer_276,PROD-948,Technology,Chair,46.47,5,0.25,102.89
ORD-107645,2020-11-14,CUST-2821,Customer_210,PROD-495,Furniture,Printer,159.54,5,0.19,149.47
ORD-107646,2020-11-14,CUST-6646,Customer_139,PROD-494,Technology,Printer,479.44,8,0.04,67.72
ORD-107647,2020-11-14,CUST-5945,Customer_86,PROD-726,Furniture,Phone,492.77,7,0.03,-45.85
ORD-107648,2020-11-14,CUST-6374,Customer_44,PROD-174,Technology,Table,89.09,7,0.02,157.02
ORD-107649,2020-11-14,CUST-3651,Customer_82,PROD-197,Furniture,Laptop,284.84,4,0.17,139.06
ORD-107650,2020-11-14,CUST-5701,Customer_64,PROD-482,Office Supplies,Printer,283.98,6,0.07,-39.64
ORD-107651,2020-11-14,CUST-3877,Customer_378,PROD-722,Furniture,Chair,231.67,1,0.05,174.34
ORD-107652,2020-11-14,CUST-6582,Customer_418,PROD-968,Furniture,Table,463.1,6,0.03,164.25
ORD-107653,2020-11-14,CUST-6390,Customer_343,PROD-469,Office Supplies,Table,379.48,5,0.19,18.76
ORD-107654,2020-11-14,CUST-5083,Customer_321,PROD-384,Office Supplies,Printer,384.62,1,0.23,-29.97
ORD-107655,2020-11-14,CUST-1745,Customer_55,PROD-355,Office Supplies,Desk,142.09,1,0.26,50.79
ORD-107656,2020-11-15,CUST-9749,Customer_74,PROD-929,Office Supplies,Desk,222.82,3,0.18,168.73
ORD-107657,2020-11-15,CUST-1941,Customer_373,PROD-408,Office Supplies,Desk,248.84,4,0.11,70.6
ORD-107658,2020-11-15,CUST-5023,Customer_129,PROD-728,Office Supplies,Table,156.47,1,0.14,20.39
ORD-107659,2020-11-15,CUST-3296,Customer_256,PROD-275,Technology,Desk,56.46,7,0.19,7.94
ORD-107660,2020-11-15,CUST-1939,Customer_422,PROD-327,Technology,Desk,71.92,2,0.21,38.76
ORD-107661,2020-11-15,CUST-2610,Customer_231,PROD-446,Office Supplies,Table,98.53,4,0.19,198.49
ORD-107662,2020-11-15,CUST-7300,Customer_497,PROD-717,Furniture,Phone,109.79,9,0.29,169.61
ORD-107663,2020-11-15,CUST-2725,Customer_137,PROD-441,Furniture,Desk,128.71,8,0.23,86.76
ORD-107664,2020-11-15,CUST-9853,Customer_351,PROD-995,Office Supplies,Phone,135.18,2,0.23,152.1
ORD-107665,2020-11-15,CUST-8187,Customer_455,PROD-338,Technology,Phone,233.3,9,0.25,29.07
ORD-107666,2020-11-15,CUST-1032,Customer_401,PROD-711,Technology,Printer,259.69,1,0.14,103.8
ORD-107667,2020-11-15,CUST-6985,Customer_355,PROD-787,Furniture,Table,161.35,6,0.08,168.19
ORD-107668,2020-11-15,CUST-4414,Customer_112,PROD-449,Office Supplies,Chair,454.58,3,0.24,41.92
ORD-107669,2020-11-15,CUST-2156,Customer_485,PROD-554,Technology,Desk,281.04,1,0.14,150.1
ORD-107670,2020-11-15,CUST-4126,Customer_308,PROD-540,Office Supplies,Chair,395.86,8,0.18,103.58
ORD-107671,2020-11-15,CUST-9252,Customer_146,PROD-860,Office Supplies,Laptop,462.88,6,0.13,103.84
ORD-107672,2020-11-15,CUST-2543,Customer_447,PROD-687,Furniture,Phone,89.94,4,0.12,-39.73
ORD-107673,2020-11-15,CUST-1271,Customer_33,PROD-614,Office Supplies,Monitor,219.66,3,0.2,174.82
ORD-107674,2020-11-15,CUST-6295,Customer_260,PROD-180,Office Supplies,Laptop,222.27,2,0.2,144.04
ORD-107675,2020-11-15,CUST-5076,Customer_87,PROD-460,Furniture,Phone,183.69,5,0.09,-40.88
ORD-107676,2020-11-15,CUST-6902,Customer_331,PROD-387,Technology,Desk,14.36,8,0.06,102.69
ORD-107677,2020-11-15,CUST-3709,Customer_436,PROD-107,Office Supplies,Laptop,409.83,8,0.04,136.48
ORD-107678,2020-11-15,CUST-6221,Customer_265,PROD-186,Furniture,Table,64.66,3,0.03,148.78
ORD-107679,2020-11-15,CUST-9529,Customer_320,PROD-385,Technology,Printer,497.79,9,0.25,-27.86
ORD-107680,2020-11-16,CUST-7722,Customer_30,PROD-498,Office Supplies,Laptop,388.75,5,0.09,109.99
ORD-107681,2020-11-16,CUST-9201,Customer_392,PROD-173,Technology,Phone,294.2,7,0.2,8.24
ORD-107682,2020-11-16,CUST-5144,Customer_232,PROD-538,Furniture,Table,85.76,9,0.09,62.86
ORD-107683,2020-11-16,CUST-6606,Customer_389,PROD-222,Office Supplies,Phone,262.54,7,0.2,81.61
ORD-107684,2020-11-16,CUST-7766,Customer_76,PROD-476,Furniture,Chair,137.94,3,0.3,-43.16
ORD-107685,2020-11-16,CUST-1730,Customer_447,PROD-905,Furniture,Monitor,133.64,2,0.02,24.88
ORD-107686,2020-11-16,CUST-5890,Customer_129,PROD-242,Office Supplies,Monitor,416.47,7,0.2,149.36
ORD-107687,2020-11-16,CUST-2648,Customer_271,PROD-257,Furniture,Laptop,196.52,8,0.08,160.59
ORD-107688,2020-11-16,CUST-5228,Customer_89,PROD-529,Technology,Printer,230.85,4,0.02,32.5
ORD-107689,2020-11-16,CUST-3130,Customer_466,PROD-547,Furniture,Desk,423.05,1,0.02,60.45
ORD-107690,2020-11-16,CUST-5366,Customer_422,PROD-509,Office Supplies,Chair,53.02,6,0.11,157.8
ORD-107691,2020-11-16,CUST-2506,Customer_170,PROD-470,Office Supplies,Laptop,301.36,9,0.16,0.2
ORD-107692,2020-11-16,CUST-3158,Customer_128,PROD-208,Technology,Chair,293.33,4,0.19,132.74
ORD-107693,2020-11-16,CUST-3916,Customer_174,PROD-945,Office Supplies,Laptop,218.36,3,0.17,51.83
ORD-107694,2020-11-16,CUST-4229,Customer_437,PROD-806,Furniture,Monitor,416.59,6,0.27,196.78
ORD-107695,2020-11-16,CUST-7265,Customer_26,PROD-135,Furniture,Desk,472.02,6,0.05,100.45
ORD-107696,2020-11-16,CUST-5136,Customer_61,PROD-189,Office Supplies,Desk,238.01,4,0.25,-12.98
ORD-107697,2020-11-16,CUST-3689,Customer_488,PROD-514,Technology,Monitor,233.51,7,0.16,-7.03
ORD-107698,2020-11-16,CUST-8190,Customer_379,PROD-395,Technology,Printer,256.01,2,0.26,-43.17
ORD-107699,2020-11-16,CUST-3810,Customer_67,PROD-941,Office Supplies,Chair,364.33,1,0.13,128.71
ORD-107700,2020-11-16,CUST-7152,Customer_438,PROD-812,Furniture,Printer,337.35,6,0.14,60.83
ORD-107701,2020-11-16,CUST-1012,Customer_406,PROD-145,Office Supplies,Laptop,119.19,3,0.13,-47.26
ORD-107702,2020-11-16,CUST-6938,Customer_26,PROD-587,Office Supplies,Desk,41.31,3,0.03,-24.64
ORD-107703,2020-11-16,CUST-8999,Customer_83,PROD-718,Technology,Desk,475.13,1,0.04,22.36
ORD-107704,2020-11-17,CUST-8219,Customer_492,PROD-269,Furniture,Phone,137.92,2,0.16,56.03
ORD-107705,2020-11-17,CUST-6328,Customer_364,PROD-245,Technology,Phone,322.91,3,0.16,184.61
ORD-107706,2020-11-17,CUST-4621,Customer_367,PROD-967,Technology,Monitor,415.93,1,0.14,85.32
ORD-107707,2020-11-17,CUST-4683,Customer_60,PROD-519,Furniture,Printer,157.14,8,0,173.56
ORD-107708,2020-11-17,CUST-8872,Customer_39,PROD-789,Furniture,Chair,321.36,6,0.15,12.63
ORD-107709,2020-11-17,CUST-6310,Customer_123,PROD-672,Furniture,Monitor,62.87,9,0.04,33.06
ORD-107710,2020-11-17,CUST-1652,Customer_292,PROD-102,Office Supplies,Laptop,485.27,1,0.17,170.2
ORD-107711,2020-11-17,CUST-6799,Customer_277,PROD-693,Furniture,Printer,38.5,4,0.09,72.84
ORD-107712,2020-11-17,CUST-9812,Customer_425,PROD-362,Office Supplies,Desk,224.71,4,0.3,97.54
ORD-107713,2020-11-17,CUST-4790,Customer_374,PROD-898,Technology,Desk,273.04,5,0.11,93.54
ORD-107714,2020-11-17,CUST-2645,Customer_304,PROD-420,Furniture,Desk,397.34,2,0.25,111.34
ORD-107715,2020-11-17,CUST-5512,Customer_282,PROD-706,Office Supplies,Laptop,69.35,1,0.07,97.24
ORD-107716,2020-11-17,CUST-5759,Customer_191,PROD-675,Office Supplies,Monitor,226,9,0.06,123.59
ORD-107717,2020-11-17,CUST-6874,Customer_461,PROD-345,Office Supplies,Printer,156.86,5,0.07,-13.18
ORD-107718,2020-11-17,CUST-4688,Customer_292,PROD-688,Office Supplies,Laptop,162.89,8,0.1,127.66
ORD-107719,2020-11-17,CUST-8689,Customer_152,PROD-576,Technology,Table,391.61,3,0.25,-12.35
ORD-107720,2020-11-17,CUST-2379,Customer_384,PROD-358,Furniture,Desk,12.68,4,0.23,35.1
ORD-107721,2020-11-17,CUST-5243,Customer_233,PROD-192,Furniture,Phone,377.05,4,0.13,157.84
ORD-107722,2020-11-17,CUST-7507,Customer_474,PROD-902,Furniture,Printer,407.1,6,0.06,101.95
ORD-107723,2020-11-17,CUST-8819,Customer_405,PROD-882,Furniture,Phone,451.67,4,0.01,191.79
ORD-107724,2020-11-17,CUST-9593,Customer_146,PROD-632,Furniture,Printer,317.17,5,0.19,13.07
ORD-107725,2020-11-17,CUST-3653,Customer_271,PROD-673,Furniture,Monitor,173.39,5,0.21,180.19
ORD-107726,2020-11-17,CUST-6611,Customer_335,PROD-438,Office Supplies,Desk,219.35,8,0.18,110.48
ORD-107727,2020-11-17,CUST-7127,Customer_134,PROD-359,Furniture,Phone,485.17,9,0.15,42.31
ORD-107728,2020-11-18,CUST-4923,Customer_171,PROD-336,Office Supplies,Phone,441.78,8,0.29,146.7
ORD-107729,2020-11-18,CUST-9459,Customer_415,PROD-240,Technology,Printer,237.13,5,0.01,188.72
ORD-107730,2020-11-18,CUST-6912,Customer_28,PROD-778,Office Supplies,Table,472.1,6,0.3,144.89
ORD-107731,2020-11-18,CUST-6130,Customer_136,PROD-579,Technology,Table,413.25,4,0.08,-48.38
ORD-107732,2020-11-18,CUST-6439,Customer_413,PROD-678,Furniture,Phone,451.53,2,0.11,-47.43
ORD-107733,2020-11-18,CUST-8880,Customer_405,PROD-449,Technology,Phone,344.66,5,0.23,-18.46
ORD-107734,2020-11-18,CUST-7449,Customer_465,PROD-669,Technology,Monitor,430.25,1,0.07,162.68
ORD-107735,2020-11-18,CUST-2725,Customer_376,PROD-823,Office Supplies,Desk,446.97,1,0.21,137.56
ORD-107736,2020-11-18,CUST-8522,Customer_241,PROD-229,Office Supplies,Printer,55.09,1,0.1,109.94
ORD-107737,2020-11-18,CUST-5784,Customer_344,PROD-636,Technology,Printer,482.96,4,0.28,123.63
ORD-107738,2020-11-18,CUST-2232,Customer_442,PROD-110,Technology,Chair,173.47,5,0.05,104.95
ORD-107739,2020-11-18,CUST-9808,Customer_444,PROD-356,Furniture,Printer,225.55,4,0.28,36.97
ORD-107740,2020-11-18,CUST-9338,Customer_434,PROD-915,Office Supplies,Desk,398.03,6,0.24,130.11
ORD-107741,2020-11-18,CUST-8446,Customer_228,PROD-468,Technology,Phone,335.8,2,0.05,183.77
ORD-107742,2020-11-18,CUST-5616,Customer_287,PROD-493,Office Supplies,Monitor,447.6,5,0.12,137.42
ORD-107743,2020-11-18,CUST-5725,Customer_303,PROD-692,Furniture,Chair,206.28,6,0.03,166.82
ORD-107744,2020-11-18,CUST-4677,Customer_34,PROD-897,Furniture,Monitor,192.91,5,0.18,9.29
ORD-107745,2020-11-18,CUST-7287,Customer_2,PROD-518,Technology,Monitor,25.53,6,0.29,37.32
ORD-107746,2020-11-18,CUST-9480,Customer_362,PROD-981,Furniture,Phone,236.74,8,0.02,76.93
ORD-107747,2020-11-18,CUST-2409,Customer_195,PROD-118,Technology,Printer,364.79,2,0.08,67.87
ORD-107748,2020-11-18,CUST-9205,Customer_94,PROD-209,Office Supplies,Laptop,157.58,7,0.23,66.5
ORD-107749,2020-11-18,CUST-1256,Customer_328,PROD-536,Office Supplies,Phone,236.74,6,0.14,110.14
ORD-107750,2020-11-18,CUST-2721,Customer_308,PROD-604,Technology,Table,117.5,8,0.1,163.85
ORD-107751,2020-11-18,CUST-2423,Customer_135,PROD-133,Technology,Printer,388.67,9,0.18,171.79
ORD-107752,2020-11-19,CUST-5953,Customer_204,PROD-387,Technology,Table,39.65,8,0.09,-12.37
ORD-107753,2020-11-19,CUST-3990,Customer_250,PROD-943,Office Supplies,Desk,355.64,5,0.1,-27.46
ORD-107754,2020-11-19,CUST-2195,Customer_147,PROD-354,Office Supplies,Table,195.68,4,0.24,27.8
